Line_ID,Color_ID,Operator,Current_Status,Latitude,Longitude,Speed,Stop_ID,District,Date,Time,Day,Workday
2601,Red Line,CM,Stationed,38.82582473754883,-9.16225528717041,0.0,070283,Bairro Almoínhas,2025-05-20,14:34:04,Tuesday,True
4001,Blue Line,CM,Approaching,38.745201110839844,-8.947653770446777,8.055555555555555,010036,Quebradas,2025-05-20,14:34:15,Tuesday,True
3717,Red Line,CM,Stationed,38.648902893066406,-9.146615028381348,0.0,140715,Miratejo,2025-05-20,14:33:49,Tuesday,True
3506,Red Line,CM,Stationed,38.654151916503906,-9.154495239257812,0.0,020865,Santo António do Laranjeiro,2025-05-20,14:33:45,Tuesday,True
1713,Red Line,CM,In Transit,38.74736022949219,-9.219552040100098,5.833333333333333,030743,Damaia,2025-05-20,14:34:09,Tuesday,True
1614,Red Line,CM,Approaching,38.725982666015625,-9.33387565612793,7.5,050127,Abóboda,2025-05-20,14:33:10,Tuesday,True
3030,Red Line,CM,Approaching,38.60953903198242,-9.206345558166504,7.777777777777778,020807,Unknown,2025-05-20,14:34:05,Tuesday,True
2831,Red Line,CM,Approaching,38.781227111816406,-9.207716941833496,8.333333333333334,110685,Bairro dos Quatro,2025-05-20,14:34:09,Tuesday,True
2222,Blue Line,CM,Stationed,38.80497360229492,-9.184255599975586,0.0,110360,Pedernais,2025-05-20,14:34:06,Tuesday,True
4710,Yellow Line,CM,In Transit,38.76777267456055,-9.100458145141602,0.0,060009,Parque das Nações,2025-05-20,14:34:17,Tuesday,True
4725,Yellow Line,CM,In Transit,38.65557098388672,-9.169443130493164,27.5,020003,Quinta do Gato Bravo,2025-05-20,14:34:03,Tuesday,True
4701,Yellow Line,CM,In Transit,38.65269470214844,-9.02782154083252,0.0,090011,Bairro Gouveia,2025-05-20,14:34:17,Tuesday,True
1631,Red Line,CM,In Transit,38.757598876953125,-9.357685089111328,7.777777777777778,172230,Aldeia de Santa Isabel,2025-05-20,14:34:00,Tuesday,True
4604,Red Line,CM,In Transit,38.659507751464844,-8.989404678344727,13.333333333333332,090061,Bairro da Remoa,2025-05-20,14:34:02,Tuesday,True
4412,Red Line,CM,Approaching,38.525550842285156,-8.866671562194824,4.166666666666667,160179,São Sebastião,2025-05-20,14:34:16,Tuesday,True
4438,Red Line,CM,In Transit,38.53324890136719,-8.866905212402344,0.8333333333333333,160184,São Sebastião,2025-05-20,14:34:17,Tuesday,True
1517,Red Line,CM,In Transit,38.7583122253418,-9.227774620056152,4.444444444444445,030163,Falagueira-Venda Nova,2025-05-20,14:33:09,Tuesday,True
1726,Red Line,CM,Approaching,38.7274055480957,-9.23963737487793,6.388888888888888,120101,Bairro do Aqueduto,2025-05-20,14:34:12,Tuesday,True
3001,Blue Line,CM,Stationed,38.681129455566406,-9.154107093811035,0.0,020199,Cacilhas,2025-05-20,14:34:14,Tuesday,True
1514,Red Line,CM,Approaching,38.75871658325195,-9.243864059448242,8.88888888888889,030620,Venteira,2025-05-20,14:34:14,Tuesday,True
3011,Red Line,CM,Stationed,38.65325164794922,-9.237824440002441,0.0,020469,Santo António da Caparica,2025-05-20,14:34:00,Tuesday,True
1722,Red Line,CM,Stationed,38.70538330078125,-9.240294456481934,0.0,120069,Junça,2025-05-20,14:34:03,Tuesday,True
2318,Blue Line,CM,In Transit,38.862754821777344,-9.05871295928955,0.0,180529,Forte da Casa,2025-05-20,14:34:09,Tuesday,True
2727,Red Line,CM,In Transit,38.81868362426758,-9.155003547668457,15.277777777777777,070485,Urbanização do Almirante,2025-05-20,14:33:52,Tuesday,True
4434,Blue Line,CM,In Transit,38.519718170166016,-8.877643585205078,5.277777777777778,160168,São Sebastião,2025-05-20,14:34:05,Tuesday,True
4514,Red Line,CM,In Transit,38.69961166381836,-8.963508605957031,6.666666666666666,100033,Pocinho,2025-05-20,14:34:17,Tuesday,True
4322,Red Line,CM,In Transit,38.634765625,-8.88661003112793,13.333333333333332,130428,Pinhal Novo,2025-05-20,14:34:17,Tuesday,True
4422,Red Line,CM,In Transit,38.54173278808594,-8.8849515914917,2.5,160455,Bairro Camolas,2025-05-20,14:34:17,Tuesday,True
4600,Red Line,CM,In Transit,38.75326919555664,-8.956687927246094,6.388888888888888,010079,Várzea,2025-05-20,14:34:12,Tuesday,True
4512,Red Line,CM,In Transit,38.52874755859375,-8.8862886428833,2.5,162008,Bairro Salgado,2025-05-20,14:34:05,Tuesday,True
2630,Blue Line,CM,Approaching,38.806819915771484,-9.227666854858398,0.0,110755,Bairro dos CTT,2025-05-20,14:34:09,Tuesday,True
2796,Red Line,CM,In Transit,38.87824249267578,-9.066922187805176,6.666666666666666,180733,Quinta da Maranhota,2025-05-20,14:34:11,Tuesday,True
2750,Red Line,CM,In Transit,38.802650451660156,-9.157837867736816,0.0,071137,Póvoa de Santo Adrião e Olival Basto,2025-05-20,14:33:53,Tuesday,True
2728,Red Line,CM,In Transit,38.825439453125,-9.094493865966797,10.0,070765,Vale de Figueira,2025-05-20,14:34:14,Tuesday,True
2518,Red Line,CM,In Transit,38.80693817138672,-9.157424926757812,9.722222222222221,071131,Bairro do Casalinho da Fonte,2025-05-20,14:33:53,Tuesday,True
3535,Red Line,CM,Stationed,38.59280014038086,-9.0934419631958,0.0,140419,Pinhal de Frades,2025-05-20,14:34:08,Tuesday,True
2713,Red Line,CM,In Transit,38.756370544433594,-9.14717960357666,10.277777777777777,060283,Campo Grande,2025-05-20,14:33:57,Tuesday,True
1519,Red Line,CM,In Transit,38.755332946777344,-9.25495719909668,6.944444444444445,170927,Vale de Carenque,2025-05-20,14:33:56,Tuesday,True
1716,Red Line,CM,Stationed,38.77539825439453,-9.271017074584961,0.0,170539,Quinta da Portela,2025-05-20,14:34:01,Tuesday,True
4403,Blue Line,CM,In Transit,38.53266906738281,-8.891023635864258,11.11111111111111,160090,Bonfim,2025-05-20,14:34:05,Tuesday,True
2530,Red Line,CM,Approaching,38.896568298339844,-9.041097640991211,6.666666666666666,180051,Unknown,2025-05-20,14:34:09,Tuesday,True
3642,Red Line,CM,In Transit,38.53136444091797,-8.917889595031738,18.61111111111111,160541,Bairro dos Pescadores,2025-05-20,14:33:57,Tuesday,True
1623,Red Line,CM,In Transit,38.77245330810547,-9.380220413208008,10.277777777777777,172296,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",2025-05-20,14:34:13,Tuesday,True
1226,Blue Line,CM,In Transit,38.75078201293945,-9.271393775939941,9.166666666666666,170865,Moinho Encarnado,2025-05-20,14:34:11,Tuesday,True
3026,Blue Line,CM,Stationed,38.67219924926758,-9.156319618225098,0.0,020058,Cova da Piedade,2025-05-20,14:34:01,Tuesday,True
1115,Red Line,CM,Approaching,38.71034240722656,-9.285945892333984,9.444444444444445,120641,Alto da Terrugem,2025-05-20,14:34:15,Tuesday,True
3103,Red Line,CM,Stationed,38.616703033447266,-9.110928535461426,0.0,140129,Fogueteiro,2025-05-20,14:34:07,Tuesday,True
3521,Red Line,CM,Stationed,38.623626708984375,-9.124921798706055,6.944444444444445,140211,Cruz de Pau,2025-05-20,14:34:09,Tuesday,True
3017,Red Line,CM,Approaching,38.60163116455078,-9.186796188354492,9.722222222222221,020180,Pinheirinho,2025-05-20,14:33:35,Tuesday,True
3536,Red Line,CM,In Transit,38.589473724365234,-9.105259895324707,0.0,140829,Unknown,2025-05-20,14:33:57,Tuesday,True
3022,Red Line,CM,In Transit,38.64160919189453,-9.231610298156738,2.2222222222222223,020639,Boca do Grilo,2025-05-20,14:33:48,Tuesday,True
3034,Red Line,CM,Approaching,38.62394332885742,-9.203598022460938,0.0,020835,Cassapo,2025-05-20,14:33:54,Tuesday,True
3515,Red Line,CM,In Transit,38.646392822265625,-9.175485610961914,6.666666666666666,020613,Bairro de São João,2025-05-20,14:33:53,Tuesday,True
3717,Red Line,CM,Approaching,38.645320892333984,-9.14685344696045,5.277777777777778,140755,Quinta do Brasileiro,2025-05-20,14:34:15,Tuesday,True
3705,Red Line,CM,In Transit,38.70650863647461,-9.178674697875977,15.0,020001,Santo Amaro,2025-05-20,14:33:51,Tuesday,True
3703,Red Line,CM,Approaching,38.677486419677734,-9.162283897399902,8.055555555555555,020061,Pragal,2025-05-20,14:34:13,Tuesday,True
3007,Red Line,CM,In Transit,38.67076873779297,-9.165488243103027,5.833333333333333,021063,Pragal,2025-05-20,14:33:51,Tuesday,True
3022,Red Line,CM,In Transit,38.65214920043945,-9.22659969329834,0.0,020435,Aldeia dos Capuchos,2025-05-20,14:33:58,Tuesday,True
3513,Red Line,CM,In Transit,38.642601013183594,-9.157623291015625,6.111111111111111,140690,Quinta de São Nicolau,2025-05-20,14:33:52,Tuesday,True
3116,Red Line,CM,Stationed,38.60987854003906,-9.159589767456055,0.0,140879,Valadares,2025-05-20,14:33:53,Tuesday,True
3524,Red Line,CM,In Transit,38.59873962402344,-9.17886734008789,5.555555555555555,020914,Vale Bem,2025-05-20,14:34:01,Tuesday,True
3710,Red Line,CM,Approaching,38.73267364501953,-9.164555549621582,10.0,060401,Campolide,2025-05-20,14:34:09,Tuesday,True
3112,Blue Line,CM,Approaching,38.609134674072266,-9.094096183776855,3.611111111111111,140037,Quinta do Teixeira,2025-05-20,14:34:06,Tuesday,True
3521,Red Line,CM,Approaching,38.586097717285156,-9.1510009765625,10.277777777777777,140180,Verdizela,2025-05-20,14:34:03,Tuesday,True
3042,Blue Line,CM,In Transit,38.605430603027344,-9.186100959777832,5.0,020345,Pinheirinho,2025-05-20,14:33:42,Tuesday,True
3221,Red Line,CM,Approaching,38.48827362060547,-9.096999168395996,0.0,150241,Venda Nova,2025-05-20,14:33:35,Tuesday,True
3004,Red Line,CM,Approaching,38.60422897338867,-9.186766624450684,7.5,020175,Poço Novo,2025-05-20,14:34:11,Tuesday,True
3042,Blue Line,CM,Approaching,38.605960845947266,-9.18149471282959,8.88888888888889,020888,Quintinhas,2025-05-20,14:34:11,Tuesday,True
3012,Red Line,CM,Stationed,38.654136657714844,-9.201302528381348,13.055555555555555,020317,Caparica e Trafaria,2025-05-20,14:33:40,Tuesday,True
3721,Yellow Line,CM,In Transit,38.60358428955078,-9.105022430419922,0.0,020003,"Seixal, Arrentela e Aldeia de Paio Pires",2025-05-20,14:33:58,Tuesday,True
3038,Blue Line,CM,Approaching,38.66672897338867,-9.194639205932617,9.166666666666666,020305,Fomega,2025-05-20,14:33:57,Tuesday,True
3105,Red Line,CM,Stationed,38.56317138671875,-9.089632987976074,0.0,140449,Fernão Ferro,2025-05-20,14:34:08,Tuesday,True
3111,Red Line,CM,Stationed,38.626827239990234,-9.084373474121094,0.0,140261,Arrentela,2025-05-20,14:34:11,Tuesday,True
3504,Red Line,CM,Approaching,38.61111831665039,-9.184391975402832,9.166666666666666,020346,Quintinha de Fora,2025-05-20,14:34:09,Tuesday,True
3019,Red Line,CM,In Transit,38.62334060668945,-9.19924259185791,7.5,020166,Casal,2025-05-20,14:33:48,Tuesday,True
3101,Blue Line,CM,In Transit,38.623714447021484,-9.126642227172852,2.7777777777777777,140165,Cruz de Pau,2025-05-20,14:33:49,Tuesday,True
3601,Red Line,CM,Approaching,38.60918045043945,-9.094101905822754,3.333333333333333,140037,Quinta do Teixeira,2025-05-20,14:34:14,Tuesday,True
3021,Red Line,CM,In Transit,38.64535903930664,-9.236156463623047,7.222222222222222,029005,Santo António da Caparica,2025-05-20,14:34:08,Tuesday,True
3704,Red Line,CM,In Transit,38.659542083740234,-9.173297882080078,10.833333333333334,020121,Quinta de Santa Ana,2025-05-20,14:33:29,Tuesday,True
3116,Red Line,CM,In Transit,38.613525390625,-9.17131233215332,10.277777777777777,140627,Quinta da Queimada,2025-05-20,14:34:08,Tuesday,True
3536,Red Line,CM,In Transit,38.45344543457031,-9.101754188537598,0.0,150062,Sesimbra,2025-05-20,14:34:04,Tuesday,True
3605,Red Line,CM,Approaching,38.5239143371582,-8.997217178344727,13.88888888888889,160564,Castanhos,2025-05-20,14:34:10,Tuesday,True
3107,Blue Line,CM,Stationed,38.57185745239258,-9.088367462158203,0.0,140487,Fernão Ferro,2025-05-20,14:34:10,Tuesday,True
3001,Blue Line,CM,In Transit,38.6818962097168,-9.159192085266113,7.777777777777778,020028,Almada Velha,2025-05-20,14:33:47,Tuesday,True
3512,Red Line,CM,In Transit,38.632564544677734,-9.1400785446167,8.055555555555555,140135,Quinta das Lagoas,2025-05-20,14:33:56,Tuesday,True
3705,Red Line,CM,In Transit,38.70221710205078,-9.179670333862305,15.277777777777777,060021,Unknown,2025-05-20,14:33:59,Tuesday,True
3711,Red Line,CM,In Transit,38.71958541870117,-9.175020217895508,7.777777777777778,060399,Santa Isabel,2025-05-20,14:33:53,Tuesday,True
3715,Red Line,CM,Approaching,38.629798889160156,-9.150221824645996,5.277777777777778,140641,Santa Marta do Pinhal,2025-05-20,14:34:07,Tuesday,True
1615,Red Line,CM,Approaching,38.71918869018555,-9.339388847351074,9.722222222222221,050134,Matos Cheirinhos,2025-05-20,14:34:11,Tuesday,True
2725,Red Line,CM,In Transit,38.7977180480957,-9.104610443115234,14.444444444444445,070119,"Santa Iria de Azoia, São João da Talha e Bobadela",2025-05-20,14:33:58,Tuesday,True
2790,Red Line,CM,In Transit,38.76082992553711,-9.1299409866333,8.88888888888889,061221,Unknown,2025-05-20,14:33:43,Tuesday,True
2223,Red Line,CM,In Transit,38.786376953125,-9.183027267456055,5.277777777777778,110087,Bairro Doutor Lima Pimentel,2025-05-20,14:34:07,Tuesday,True
2731,Red Line,CM,In Transit,38.781124114990234,-9.111498832702637,5.833333333333333,070590,Jardins do Cristo Rei,2025-05-20,14:34:02,Tuesday,True
2213,Red Line,CM,Approaching,38.805049896240234,-9.219399452209473,6.944444444444445,110148,Bairro dos CTT,2025-05-20,14:34:04,Tuesday,True
1722,Red Line,CM,Approaching,38.704345703125,-9.241008758544922,8.61111111111111,120089,Alto de Santa Catarina,2025-05-20,14:34:10,Tuesday,True
1608,Red Line,CM,In Transit,38.70599365234375,-9.322117805480957,11.944444444444445,121299,Cabeço de Mouro,2025-05-20,14:34:11,Tuesday,True
2807,Yellow Line,CM,In Transit,38.79170227050781,-9.168978691101074,23.88888888888889,082308,Póvoa de Santo Adrião e Olival Basto,2025-05-20,14:33:43,Tuesday,True
2756,Red Line,CM,Approaching,38.83291244506836,-9.182624816894531,12.777777777777777,070023,Bairro de Santa Maria,2025-05-20,14:34:09,Tuesday,True
2740,Yellow Line,CM,In Transit,38.882545471191406,-9.197027206420898,28.055555555555554,060008,Unknown,2025-05-20,14:33:40,Tuesday,True
2801,Yellow Line,CM,Stationed,38.93843078613281,-9.231367111206055,28.333333333333332,080860,Venda do Pinheiro e Santo Estêvão das Galés,2025-05-20,14:33:46,Tuesday,True
2126,Blue Line,CM,Approaching,38.96523666381836,-9.414042472839355,7.5,080563,Ericeira,2025-05-20,14:34:06,Tuesday,True
3009,Red Line,CM,In Transit,38.67621994018555,-9.166009902954102,9.166666666666666,020083,Pragal,2025-05-20,14:33:55,Tuesday,True
2736,Red Line,CM,Approaching,38.79603958129883,-9.104645729064941,7.777777777777778,070517,Urbanização Real Forte,2025-05-20,14:34:14,Tuesday,True
1242,Red Line,CM,Approaching,38.839351654052734,-9.425676345825195,14.722222222222221,171416,São João das Lampas e Terrugem,2025-05-20,14:34:16,Tuesday,True
1709,Red Line,CM,In Transit,38.80751037597656,-9.227473258972168,8.61111111111111,172467,Bairro dos CTT,2025-05-20,14:33:19,Tuesday,True
1613,Red Line,CM,Stationed,38.73690414428711,-9.339183807373047,7.5,172237,Trajouce,2025-05-20,14:33:53,Tuesday,True
1240,Red Line,CM,In Transit,38.83076095581055,-9.357013702392578,10.277777777777777,171289,São João das Lampas e Terrugem,2025-05-20,14:33:56,Tuesday,True
1706,Red Line,CM,Stationed,38.76524353027344,-9.213061332702637,0.0,030737,Alfornelos,2025-05-20,14:34:00,Tuesday,True
1255,Red Line,CM,Approaching,38.86068344116211,-9.331507682800293,6.944444444444445,171268,Sintra,2025-05-20,14:33:58,Tuesday,True
1717,Red Line,CM,Stationed,38.75027084350586,-9.19594669342041,0.2777777777777778,060049,Benfica,2025-05-20,14:34:16,Tuesday,True
1715,Red Line,CM,Stationed,38.76382827758789,-9.2789306640625,3.888888888888889,170961,Bairro da Xetaria,2025-05-20,14:33:19,Tuesday,True
1101,Red Line,CM,Approaching,38.699703216552734,-9.227560043334961,1.3888888888888888,120081,Baixa de Algés,2025-05-20,14:33:30,Tuesday,True
1629,Red Line,CM,In Transit,38.74224090576172,-9.393274307250977,9.722222222222221,050181,Bairro da Cruz Vermelha,2025-05-20,14:33:49,Tuesday,True
1731,Red Line,CM,In Transit,38.72231674194336,-9.269901275634766,10.833333333333334,120553,Área Urbana de Génese Ilegal da Calçada do Moinho,2025-05-20,14:32:52,Tuesday,True
1518,Red Line,CM,Stationed,38.75202178955078,-9.224571228027344,0.0,030843,Falagueira-Venda Nova,2025-05-20,14:34:07,Tuesday,True
1711,Red Line,CM,In Transit,38.788116455078125,-9.22426986694336,5.833333333333333,030635,Urbanização Moinho do Guizo,2025-05-20,14:33:57,Tuesday,True
1235,Red Line,CM,In Transit,38.82666778564453,-9.278549194335938,0.0,170347,Sintra,2025-05-20,14:33:36,Tuesday,True
1709,Red Line,CM,In Transit,38.75893020629883,-9.192961692810059,0.0,060068,Carnide,2025-05-20,14:32:58,Tuesday,True
1608,Red Line,CM,In Transit,38.69554138183594,-9.328927040100098,0.0,120830,Nova Oeiras,2025-05-20,14:33:04,Tuesday,True
1715,Red Line,CM,Stationed,38.7628059387207,-9.278631210327148,7.5,170459,Bairro da Xetaria,2025-05-20,14:33:48,Tuesday,True
1604,Red Line,CM,Stationed,38.69605255126953,-9.306612014770508,0.2777777777777778,120771,Espargal,2025-05-20,14:33:54,Tuesday,True
1715,Red Line,CM,In Transit,38.697452545166016,-9.204445838928223,0.0,060099,Belém,2025-05-20,14:33:03,Tuesday,True
1712,Red Line,CM,Approaching,38.743812561035156,-9.2354154586792,8.055555555555555,030576,Venteira,2025-05-20,14:34:01,Tuesday,True
1716,Red Line,CM,Stationed,38.72511291503906,-9.155176162719727,0.0,060035,São Sebastião da Pedreira,2025-05-20,14:34:10,Tuesday,True
1633,Red Line,CM,Approaching,38.96778106689453,-9.405706405639648,7.777777777777778,082007,Fonte Boa dos Nabos,2025-05-20,14:33:05,Tuesday,True
1529,Red Line,CM,In Transit,38.746673583984375,-9.304353713989258,5.0,121039,Porto Salvo,2025-05-20,14:32:58,Tuesday,True
1706,Red Line,CM,Approaching,38.75315856933594,-9.19644832611084,4.722222222222222,060443,Benfica,2025-05-20,14:34:16,Tuesday,True
1714,Red Line,CM,Approaching,38.70897674560547,-9.21362590789795,6.388888888888888,060105,São Francisco Xavier,2025-05-20,14:34:02,Tuesday,True
1523,Red Line,CM,Stationed,38.76580810546875,-9.298556327819824,8.88888888888889,170493,Agualva,2025-05-20,14:32:54,Tuesday,True
1517,Red Line,CM,Approaching,38.80268096923828,-9.23690414428711,5.0,172171,Portela de Cambra,2025-05-20,14:34:02,Tuesday,True
1610,Red Line,CM,Stationed,38.72928237915039,-9.309906005859375,2.5,120919,Casal das Chocas,2025-05-20,14:34:12,Tuesday,True
1502,Red Line,CM,Approaching,38.75803756713867,-9.234421730041504,4.444444444444445,030845,Reboleira,2025-05-20,14:33:48,Tuesday,True
1249,Red Line,CM,Approaching,38.80253982543945,-9.376577377319336,0.0,170307,Portela de Sintra,2025-05-20,14:32:54,Tuesday,True
1706,Red Line,CM,Stationed,38.76808166503906,-9.21579647064209,2.7777777777777777,030701,Alfornelos,2025-05-20,14:34:07,Tuesday,True
1253,Red Line,CM,In Transit,38.79821014404297,-9.463088035583496,13.333333333333332,172525,Mucifal,2025-05-20,14:33:57,Tuesday,True
1622,Red Line,CM,In Transit,38.767887115478516,-9.298884391784668,3.333333333333333,170457,Agualva,2025-05-20,14:33:03,Tuesday,True
1240,Red Line,CM,Approaching,38.866703033447266,-9.3179931640625,8.333333333333334,171258,Lumarinho,2025-05-20,14:34:13,Tuesday,True
1603,Red Line,CM,In Transit,38.81353759765625,-9.25239372253418,11.11111111111111,171579,Sintra,2025-05-20,14:34:13,Tuesday,True
1216,Blue Line,CM,Approaching,38.750816345214844,-9.287038803100586,0.5555555555555556,170709,Alto de Tercena,2025-05-20,14:33:57,Tuesday,True
1524,Blue Line,CM,Approaching,38.751365661621094,-9.287643432617188,7.5,172531,Alto de Tercena,2025-05-20,14:33:16,Tuesday,True
1254,Red Line,CM,Approaching,38.8035774230957,-9.432445526123047,14.166666666666666,171355,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",2025-05-20,14:34:09,Tuesday,True
1723,Red Line,CM,Stationed,38.72579574584961,-9.153040885925293,0.0,060031,São Sebastião da Pedreira,2025-05-20,14:32:49,Tuesday,True
1501,Blue Line,CM,In Transit,38.74217987060547,-9.230884552001953,11.11111111111111,033342,Alfragide,2025-05-20,14:33:47,Tuesday,True
1528,Red Line,CM,In Transit,38.73686218261719,-9.278839111328125,6.944444444444445,121135,Núcleo Urbano Histórico de Barcarena,2025-05-20,14:33:02,Tuesday,True
1241,Red Line,CM,In Transit,38.80255889892578,-9.381521224975586,3.888888888888889,171382,Estefânea,2025-05-20,14:34:00,Tuesday,True
1712,Red Line,CM,Approaching,38.75795364379883,-9.234373092651367,0.0,030821,Reboleira,2025-05-20,14:32:57,Tuesday,True
1638,Red Line,CM,In Transit,38.72087860107422,-9.350724220275879,10.833333333333334,050508,Bairro do Monte Real,2025-05-20,14:34:07,Tuesday,True
1622,Red Line,CM,Stationed,38.77378845214844,-9.327832221984863,3.888888888888889,050171,Rio de Mouro Velho,2025-05-20,14:32:52,Tuesday,True
1623,Red Line,CM,Approaching,38.79579544067383,-9.37598991394043,11.666666666666666,171882,Bairro da Fonte Longa,2025-05-20,14:34:10,Tuesday,True
1523,Red Line,CM,Approaching,38.69333267211914,-9.308465957641602,5.0,121119,Espargal,2025-05-20,14:34:12,Tuesday,True
1514,Red Line,CM,In Transit,38.758155822753906,-9.227164268493652,5.555555555555555,030604,Falagueira-Venda Nova,2025-05-20,14:33:53,Tuesday,True
1511,Blue Line,CM,Approaching,38.756187438964844,-9.26540756225586,5.0,172478,Massamá e Monte Abraão,2025-05-20,14:33:09,Tuesday,True
1255,Red Line,CM,In Transit,38.80773162841797,-9.378093719482422,8.88888888888889,171316,Estefânea,2025-05-20,14:34:11,Tuesday,True
1616,Red Line,CM,In Transit,38.74800109863281,-9.313302993774414,12.5,170785,Casal de Vaz Meirinho,2025-05-20,14:34:08,Tuesday,True
1251,Red Line,CM,In Transit,38.78742980957031,-9.336952209472656,9.722222222222221,170157,Bairro da Coopalme,2025-05-20,14:34:00,Tuesday,True
1217,Red Line,CM,In Transit,38.76841354370117,-9.298166275024414,4.444444444444445,172488,Agualva,2025-05-20,14:33:04,Tuesday,True
1624,Red Line,CM,In Transit,38.79801940917969,-9.466129302978516,10.0,171935,Almoçageme,2025-05-20,14:34:07,Tuesday,True
1707,Red Line,CM,In Transit,38.75058364868164,-9.197702407836914,0.0,060053,Benfica,2025-05-20,14:32:54,Tuesday,True
1724,Red Line,CM,Approaching,38.715633392333984,-9.24080753326416,7.777777777777778,120167,Núcleo Urbano Histórico de Linda-a-Velha,2025-05-20,14:34:13,Tuesday,True
1617,Red Line,CM,In Transit,38.7484016418457,-9.302022933959961,8.61111111111111,170776,Casal de Cabanas,2025-05-20,14:33:51,Tuesday,True
1628,Red Line,CM,Approaching,38.70405960083008,-9.399182319641113,0.0,050409,Santo António do Estoril,2025-05-20,14:33:40,Tuesday,True
3635,Red Line,CM,In Transit,38.581295013427734,-9.041573524475098,6.666666666666666,150001,Unknown,2025-05-20,14:33:44,Tuesday,True
3118,Red Line,CM,In Transit,38.62340545654297,-9.118627548217773,8.333333333333334,140611,Cruz de Pau,2025-05-20,14:33:47,Tuesday,True
2725,Red Line,CM,Approaching,38.82276916503906,-9.145853042602539,8.88888888888889,070492,Bairro Lameiras,2025-05-20,14:34:13,Tuesday,True
1616,Red Line,CM,Stationed,38.73067855834961,-9.317156791687012,3.0555555555555554,120997,Porto Salvo,2025-05-20,14:33:37,Tuesday,True
2601,Red Line,CM,In Transit,38.78657531738281,-9.191786766052246,10.555555555555555,110136,Colinas do Cruzeiro,2025-05-20,14:34:02,Tuesday,True
1601,Red Line,CM,In Transit,38.6846923828125,-9.32629680633545,9.166666666666666,121185,Lombos,2025-05-20,14:34:02,Tuesday,True
1607,Red Line,CM,In Transit,38.68902587890625,-9.316741943359375,5.833333333333333,120817,Santo Amaro de Oeiras,2025-05-20,14:34:05,Tuesday,True
1209,Red Line,CM,In Transit,38.77065658569336,-9.310262680053711,8.055555555555555,170448,Cacém,2025-05-20,14:34:13,Tuesday,True
2725,Red Line,CM,Stationed,38.77669906616211,-9.102930068969727,0.0,070611,Jardins do Cristo Rei,2025-05-20,14:33:51,Tuesday,True
2525,Red Line,CM,In Transit,38.821102142333984,-9.157827377319336,7.777777777777778,070555,Loures,2025-05-20,14:33:58,Tuesday,True
2203,Red Line,CM,In Transit,38.78335952758789,-9.194046020507812,0.0,110137,Patameiras,2025-05-20,14:33:46,Tuesday,True
2601,Red Line,CM,Stationed,38.82037353515625,-9.176868438720703,10.833333333333334,070374,Urbanização das Sapateiras,2025-05-20,14:33:53,Tuesday,True
2720,Red Line,CM,Stationed,38.768741607666016,-9.164620399475098,14.166666666666666,060306,Lumiar,2025-05-20,14:33:50,Tuesday,True
2769,Red Line,CM,In Transit,38.803077697753906,-9.157676696777344,3.888888888888889,071137,Póvoa de Santo Adrião e Olival Basto,2025-05-20,14:33:50,Tuesday,True
2207,red Line,CM,Stationed,38.812618255615234,-9.227165222167969,0.0,110169,Bairro dos CTT,2025-05-20,14:34:01,Tuesday,True
2029,Blue Line,CM,Approaching,38.78137969970703,-9.106746673583984,8.055555555555555,070589,Jardins do Cristo Rei,2025-05-20,14:33:54,Tuesday,True
2730,Red Line,CM,In Transit,38.78544235229492,-9.104113578796387,12.777777777777777,071332,Urbanização Real Forte,2025-05-20,14:34:00,Tuesday,True
2734,Red Line,CM,In Transit,38.77573013305664,-9.110767364501953,10.0,060219,Olivais Norte,2025-05-20,14:34:03,Tuesday,True
